path,clicks
/dataset/14e9b66c-b043-47e5-bf9c-a97b08a76b50/dcms-permanent-secretary-business-costs-1-january-31-december-2012,0
/dataset/14eb46f1-9baa-49cb-9c5a-8ad6452a08d3/kpi-can032,0
/dataset/15025540-e3ba-46db-afd5-c8722b580688/home-adaptations,0
/dataset/150517cd-f7ce-4c65-99ec-2d5931bbd525/fish-landings-to-united-kingdom-ports-by-vessel-length-2011-web-feature-service-wfs,0
/dataset/1506e94b-11f9-4250-856e-915a9ee3f0bd/forestry-england-recreation-points,0
/dataset/15074ec4-cb32-41a7-b3a3-36bb69dad544/first-destinations-of-leavers-from-higher-education-1994-95-to-2001-02,0
/dataset/150768eb-42c7-4672-9b35-be42c4ab8244/the_knowledge_and_use_of_the_ulster-scots_language_by_adults_in_northern_ireland,0
/dataset/15077267-7fe6-425f-a36c-8104dadff930/agricultural-land-classification-detailed-post-1988-survey-alcr109921,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/1dedf152-0545-404d-b37f-79ac4e7a7b6d/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/3316aa5d-7bed-45b2-9e8c-5cabaa500126/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/36cb3354-6372-4f99-9089-2df9bf2ad440/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/449d1b75-b671-400d-8d91-080b0d2c79e9/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/46021f6e-0dda-4f6b-bca6-f3b00926550a/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/48e1eb21-faa3-4367-953f-060224966911/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/49e7473c-804d-40cb-894d-ca2276b9aaff/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/4a44203c-d1c5-4d81-881e-6f61770d085f/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/5830f632-82aa-4930-a0d4-5059a6e8be21/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/600b76b6-219b-4648-a5ac-0b92ebb95534/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/823afe87-9a93-421b-86e6-86e32730efe0/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/af309a31-d045-4fbe-96a4-45d1dbdd0ebe/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/b4f96cd8-b4b3-493d-81e5-c2a8f43b3c52/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/dcaddfd8-2706-4c5c-9638-e2e294ce1174/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/e64e7086-a8d1-4bfe-84a4-8a233554bc55/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/f89bbd98-340e-4852-b4b4-bd416d60503f/preview,0
/dataset/150b43db-10ce-465d-9961-29e679350a9d/2011-census/datafile/feb10d37-5b76-4690-85ec-e3476742df44/preview,0
/dataset/1510122f-a124-48ac-ae00-9403feeb19c6/microbial-dna-extraction-and-pcr-from-core-samples-ssk105556-and-ssk105560-from-ukgeos-glasgow-,0
/dataset/15133086-d920-47e4-bc44-2ed1f9fde270/unitary-authority-to-dcells-december-2023-lookup-in-wales/datafile/9cfaa964-487e-4781-98eb-2fb893de4b00/preview,0
/dataset/151b95df-66ab-41b2-957e-553b1c0e72c1/tomographic-data-of-tubular-fossils-from-the-ediacaran-wengan-doushantuo-biota-nerc-grant-ne-j0,0
/dataset/151c7713-683a-4b45-80c9-edb590b702b4/focus-on-ethnicity-and-religion,0
/dataset/151c7713-683a-4b45-80c9-edb590b702b4/focus_on_ethnicity_and_religion,0
/dataset/151d3a13-d503-4ec8-a577-8661ef7432a8/the-executive-office-departmental-spend-over-f25-000-january-2020-march-2020,0
/dataset/151e2e81-02e1-4025-8f0d-b2584195ef2a/nhs-kent-and-medway-icb-expenditure-for-july-2024,0
/dataset/152347dc-8d37-4c65-a724-02db2e2790a3/parks-and-gardens-ccgbc11,0
/dataset/1532cc1e-e218-4d32-ac04-59b01f83f6bb/pensions-methodology/datafile/ff3306e0-4c3d-457a-8c8c-f00c0fb108aa/preview,0
/dataset/1532f7f3-613a-4fb1-91db-008b0b24e990/carriageway-details/datafile/ce97f716-f2ff-4540-8033-3536eded8e49/preview,0
/dataset/153354bb-12bb-4b84-a090-2dab78447959/coastal-biodiversity-and-ecosystem-service-sustainability-cbess-surface-sediment-colloidal-carb,0
/dataset/1533f1a0-c683-4b0a-875e-d5b3fa803fe0/water-body-status-classification-solway-tweed-river-basin-district1,0
/dataset/1536579e-495a-4fd9-94fa-fce92fbc375e/percent-receiving-training-in-last-3-months1,0
/dataset/153d4ed6-8b66-40c0-9917-9df59c6b55d4/local-authority-sites-in-england-wales-health,0
/dataset/153ec9e2-6791-4885-b325-65273d1c1272/gla-affordable-housing-programme-outturn1,0
/dataset/15463b88-5595-4427-be75-97679699c766/kpi-ycc004,0
/dataset/154a1863-47bb-4b40-aca9-b8a8bfcff55c/architecture-and-controls-of-sinuous-submarine-channels-analysis-of-3d-seismic-data-modern-chan,0
/dataset/15537b26-454c-49fa-9557-e223cd6f335b/2021-census-ready-made-table-rm116,0
/dataset/155f9653-d5cb-4270-933b-8d81699e8ae6/regions-december-2023-names-and-codes-in-en/datafile/24928f71-da52-4158-b10b-0004fd7b863f/preview,0
/dataset/156365c3-c018-4920-a8fd-67af15747cd1/decc-department-of-energy-and-climate-change-non-consolidated-performance-related-payments,0
/dataset/15670898-078f-45ee-ace8-64acde0a37c9/wider-measures-of-public-sector-debt/datafile/4c885c05-dcfe-4b71-b2df-64d95038f402/preview,0
/dataset/15670898-078f-45ee-ace8-64acde0a37c9/wider-measures-of-public-sector-debt/datafile/ca4de936-e027-46b2-87f9-90bb390292ec/preview,0
/dataset/15696f47-baec-4d69-bd40-eb14083a1311/organic-farming-scheme-options-england,0
/dataset/156b8387-a4f2-4cec-975a-d3e14bfa4ae2/rochford-cherry-orchard-jubilee-country-park,0
/dataset/157a972c-0f9c-4a96-bc71-130dccd99616/special-area-of-conservation-sac-monitoring-otter-in-the-afon-teifi-catchment-area-2004,0
/dataset/158070e3-e8c7-4d48-8324-186fe36f586f/financial-transactions-data-southwark-pct,0
/dataset/158070e3-e8c7-4d48-8324-186fe36f586f/spend-over-25-000-in-southwark-pct/datafile/9c5f806a-e87b-4ff2-b032-2c2c3747f477/preview,0
/dataset/158f2153-7d99-42b6-bb7d-1b0577440c64/agricultural-land-classification-detailed-post-1988-survey-alcc070961,0
/dataset/15929c3e-4bbe-45a8-801f-b06d6d010a18/armed-forces-pension-scheme-membership,0
/dataset/1597f0a8-d1b0-46e1-8df3-689ade721912/on-the-spot-ots-database,0
/dataset/15a1a22c-4635-4a4c-ada7-f62601851a6d/average_time_from_arrest_to_sentence_for_persistent_young_offenders,0
/dataset/15b50b11-b897-4cf1-a354-33c1668ab1ea/mid-ulster-council-off-street-car-parks2,0
/dataset/15b803ba-9588-4bbb-a267-a68c20d4a722/british-geological-survey-bgs-geophysical-survey-1974-3-plymouth-bay-21-06-1974-to-30-06-1974,0
/dataset/15bf5491-52ea-4757-81ba-b067bec9a212/lbm_openspaces/datafile/5f464fab-e111-4a7c-8847-40a3aa243698/preview,0
/dataset/15c2ea33-cea6-4276-8778-63df48ca5287/plymouth-city-council-hr-data,0
/dataset/15e3edad-c506-452e-9342-bb0075450459/maritime-and-coastguard-agency-mca-bathymetric-survey-hi1326-culver-sand-to-flat-holm-0-03-2011,0
/dataset/15f23c92-fcda-45c4-a9f3-80e1b3134afd/sources-of-information-register,0
/dataset/15f30d55-051a-4506-a067-e05256f32e3b/forestry-statistics-2016-trade,0
/dataset/15f7f8e3-7a23-40fc-9ab8-e0ab08ed0c95/kpi-sport/datafile/7b61b093-fa18-4fe5-a516-335ff4391240/preview,0
/dataset/15fdb404-5f64-43ec-9d15-44b21665f78e/agricultural-land-classification-detailed-post-1988-survey-alcb06393,0
/dataset/1609da50-8c76-4b9a-8ba1-56e225ad07c2/occupation_by_highest_level_of_qualification,0
/dataset/160b5bab-3ad7-45ac-b4bc-71e79d7c244a/prison_population_monthly_bulletin,0
/dataset/160e9d68-d494-427f-9299-0d50c3a03f0d/potato-cyst-nematode-ware-survey-regional-summary-2014,0
/dataset/1610fb48-0671-4b4f-b8b3-f9f6b43c3786/unemployment-statistics-by-age,0
/dataset/16112405-4ed8-4724-b682-686593af4860/northern-ireland-office-nio-gpc-spending-over-500-july-2021/datafile/568cbd13-fad6-4c06-ad4a-948c316e8243/preview,0
/dataset/16112405-4ed8-4724-b682-686593af4860/northern-ireland-office-nio-gpc-spending-over-f500-july-2021,0
/dataset/1623d6c3-b224-4663-8a81-c6498681e2f1/output-area-2021-to-local-authority-district-april-2023-best-fit-lookup-in-ew/datafile/f7dcf81d-5cb0-471e-9399-eac26ecc2847/preview,0
/dataset/1628e4ab-aa25-4099-8f9d-fd821eb349d2/household-expenditure-in-the-uk-1991-to-2008,0
/dataset/162bb9a7-7b26-4780-9467-7ca61b5bc000/public-access-free-wifi8,0
/dataset/16372606-2396-489e-a68c-dd44335922aa/royal-borough-of-greenwich-procurement-and-contracts/datafile/ce0f1dae-2b95-4328-9dac-0121e77376ad/preview,0
/dataset/163c7366-0988-44f8-9803-6d3124311716/civil-justice-statistics/datafile/9773a08b-031a-4f0c-8e24-02539839e99c/preview,0
/dataset/163eff53-0530-4866-a9b9-eb6ceead64b1/osni-open-data-largescale-boundaries-local-government-districts-20129,0
/dataset/164af170-2522-4d95-8d16-57ea46fbbf6d/local-authority-districts-december-2018-boundaries-gb-buc1,0
/dataset/164ef364-b6f9-4c23-b5f2-8c0cc51db502/ministerial-gifts-hospitality-travel-and-meetings-october-to-december-2016,0
/dataset/164ef364-b6f9-4c23-b5f2-8c0cc51db502/ministerial-gifts-hospitality-travel-and-meetings-october-to-december-2016/datafile/b274cbf5-a6ec-436f-b88e-3885bfccc4d4/preview,0
/dataset/16596c2a-0615-48e9-a21c-00371195f4be/agricultural-land-classification-detailed-post-1988-survey-alcw00393,0
/dataset/165dd5b2-7599-4559-a78e-8d860ad5dc81/2015-department-of-the-environment-northern-ireland-deni-glenarm-undaria-pinnatifida-records,0
/dataset/1667bdb1-2062-4259-b4d6-a4cf2c1eb0f5/cattle-registrations-wales-december-2015,0
/dataset/1667bdb1-2062-4259-b4d6-a4cf2c1eb0f5/cattle-registrations-wales-december-2015/datafile/75e0320d-ae7f-4369-9736-6486b08a1770/preview,0
/dataset/1668036f-dd55-4fc6-82ec-a145638fbdd8/habitat-point-records-from-1988-umbsm-loch-ryan-survey,0
/dataset/166d6769-ffef-4d43-bacb-76dede002c03/ons-address-directory-january-20178,0
/dataset/166d6769-ffef-4d43-bacb-76dede002c03/ons-uprn-directory-january-2017,0
/dataset/167094ed-14c0-43ff-9946-f9870cdf9d3d/2014-scottish-natural-heritage-snh-biological-analyses-of-marine-scotland-science-mss-kincardin,0
/dataset/167c0a8b-7d3e-4d32-8125-aa726e01e934/revenue-budget-2011-12,0
/dataset/167f07f6-103e-41fa-a8ae-c925d1154619/cbc_public_open_spaces/datafile/b8841c1c-e24f-48b3-b20b-c734ab268bc5/preview,0
/dataset/168065cf-6132-4292-abe4-d7732ae81f39/corporation-tax,0
/dataset/16874275-0ce0-4612-b5b3-a847aca6d81c/dbs-e-bulk-enabled-registered-bodies/datafile/16b2199b-4657-444e-a385-dbab6b024e51/preview,0
/dataset/16970036-352d-478f-b968-e482ad591da4/police-force-areas-dec-2021-ew-bfc/datafile/2af8c23e-e5d0-4938-9949-adb73672e499/preview,0
/dataset/169896b5-d508-49c4-b90a-bfeaaaae5f94/fixed-penalty-notices-fpn1,0
/dataset/169d7fe1-e26f-4dc9-80ab-19a6c860a297/decc-business-plan-quarterly-summary-july11,0
/dataset/16a87e0c-6f70-460a-91d3-851bedbd6994/libraries/datafile/2df963e5-b410-4e2a-92ac-92e7088e2f21/preview,0
/dataset/16a87e0c-6f70-460a-91d3-851bedbd6994/libraries/datafile/5e828cbe-d3e2-4102-8d23-ebdd0adb8b24/preview,0
/dataset/16a87e0c-6f70-460a-91d3-851bedbd6994/libraries2/datafile/20a36a62-eb36-4038-8ad7-36ed4d05a62c/preview,0
/dataset/16aec450-9da6-4354-ab69-cfba6f38d6cd/lsoa-2011-to-county-and-unitary-authority-december-2018-best-fit-lookup-in-ew-v2,0
/dataset/16afe378-b8dd-4f14-bbc3-22cf4c512de0/cyc-internal-audit-reports-2018,0
/dataset/16b4acca-4da3-408e-82e3-325965d67092/agricultural-land-classification-detailed-post-1988-survey-alcb13794,0
/dataset/16b90ccd-a07d-414c-9304-be7383245372/woodland-carbon-code-statistics-data-to-march-2018,0
/dataset/16bdd795-e851-40b4-96ef-cca38c8cbedc/2010-defra-mb0106-atlas-tide-resources,0
/dataset/16c125d3-5bd6-4e63-9e99-9efd590678d8/regions-december-2017-boundaries-en-buc,0
/dataset/16cacff1-c314-4acd-989a-55769a67d36d/travel-distance-to-furness-general-hospital,0
/dataset/16cacff1-c314-4acd-989a-55769a67d36d/travel-distance-to-furness-general-hospital/datafile/0e64259d-eb72-4dea-b420-756bd40f5a15/preview,0
/dataset/16d3f07a-d1ef-4e57-b7ba-8c540987f2bd/attitudes-towards-angling-by-adults-in-northern-ireland/datafile/66a1f037-b5a9-43b4-b4a8-5660f758e28b/preview,0
/dataset/16d697cf-3eae-4d3e-a0fc-ed8412ca34bf/customer-service-quarterly-kpi-underlying-data-q3-2017-182,0
/dataset/16d7e8f3-3659-4e36-8852-04ba6575dbc0/land_use_information/datafile/72aadaa8-f8d4-4d1d-9e99-f3c330bf4c64/preview,0
/dataset/16d92879-762a-48a0-9f02-9f149858684c/agricultural-land-classification-detailed-post-1988-survey-alcb03498,0
/dataset/16d9c27c-e430-46b6-ae5b-70fc547fb38a/ps-sd-hbsmrlistedbuildingsnowdelisted-point-current,0
/dataset/16dc4344-b6a5-4ea5-9076-aaa4f7144c6b/waterborne_freight_in_the_united_kingdom,0
/dataset/16df3422-97d1-46ed-bbfe-c4c6921b6ed7/elmbridge-borough-council-allotments,0
/dataset/16dfac72-414e-4be9-98b7-585eabf7480d/consumer-concerns-experience-of-nuisance-calls,0
/dataset/16e41e04-892d-48e1-9185-a8c79003818c/q-1236,0
/dataset/16e852da-c18b-4e00-9014-e27012b6f6b6/maritime-and-coastguard-agency-mca-civil-hydrography-programme-2022-backscatter-and-sampling-da4,0
/dataset/16f029d6-22cc-484c-ae82-e57484d9af82/contracts-database,0
/dataset/16f2545d-9305-4a2b-bc83-98834383d184/input-to-yield-ratio-iyr-maps-for-wheat-farming-in-england-2010-2017,0
/dataset/16f4e3bf-2a67-4f8e-934a-217e450c0df7/cattle-deaths-by-age-at-death-2006,0
/dataset/16fa3096-3716-4d6f-94eb-877a1e7751fa/identified-supply-of-housing-industrial-warehousing-and-offices-2024-in-greater-manchester/datafile/da054f54-7ba0-4726-9a4d-9f1d11d78d04/preview,0
/dataset/16fa3096-3716-4d6f-94eb-877a1e7751fa/identified-supply-of-housing-industrial-warehousing-and-offices-2025-in-greater-manchester/datafile/66d51903-f176-4b95-a01d-7effc87aecde/preview,0
/dataset/16fa3096-3716-4d6f-94eb-877a1e7751fa/identified-supply-of-housing-industrial-warehousing-and-offices-2025-in-greater-manchester/datafile/b11f61db-4ea0-4376-87af-d066159ba68c/preview,0
/dataset/16fa3096-3716-4d6f-94eb-877a1e7751fa/identified-supply-of-housing-industrial-warehousing-and-offices-2025-in-greater-manchester/datafile/da054f54-7ba0-4726-9a4d-9f1d11d78d04/preview,0
/dataset/16fa5e32-f573-4326-a24a-87e47d0f288f/digital-sector-mapping2,0
/dataset/17054e32-d200-453f-89bf-5f284d060936/2015-round-ethnic-group-projections/datafile/23336d5e-9f71-46c8-9005-09268a0fd8b5/preview,0
/dataset/17054e32-d200-453f-89bf-5f284d060936/2015-round-ethnic-group-projections/datafile/91a3a8bb-6dd9-4f9c-b7b4-bf93dbee1146/preview,0
/dataset/17080d4d-793d-4931-9254-a9f6c7652c3e/religion-2001-census/datafile/1e396992-4510-41f8-b21f-eaa304a935e5/preview,0
/dataset/170af9b8-7516-4ebd-9452-fbcf55a0d515/fire-station/datafile/dd3b7d08-4d88-4a1b-b2ac-1f4022a8b586/preview,0
/dataset/171d9b68-9942-46af-b08d-84f3f097bd02/excess-winter-deaths/datafile/a36d0e34-39a4-47dc-b9de-818033632560/preview,0
/dataset/172088ec-8f1d-48d5-8026-b272f03167d5/northern_ireland_care_leavers_aged_19,0
/dataset/1725ed0a-e11c-4107-8f2b-4ce6a122e519/net-direct-sales-milk-quota-by-country-and-holding-size-2014-to-2015/datafile/122cff9e-7468-4f62-b2c4-b7fa3be56b32/preview,0
/dataset/172961b7-94aa-4a0e-bc04-c12d77775a01/permanent-milk-quota-holdings-by-size-and-country-1994-to-1995/datafile/a72a44fb-c94c-47f3-a387-199ef9611d15/preview,0
/dataset/172a3e15-a069-499f-a8ad-ad35acfb220e/agricultural-land-classification-detailed-post-1988-survey-alcl079931,0
/dataset/172b2f67-a9d1-4c95-9312-17b92f774291/working_age_client_group_wacg,0
/dataset/1737fed3-788d-4fcb-9ba4-72bf276bcbe8/prq9-product-sales-and-trade-workwear/datafile/68175ba3-4bff-4b08-b6b2-d447a6e2f76a/preview,0
/dataset/1737fed3-788d-4fcb-9ba4-72bf276bcbe8/prq9_product_sales_and_trade-workwear,0
/dataset/173f128d-c36f-4c70-90cc-6c5aef4926ce/indices-of-deprivation2/datafile/541d52fa-bdf6-4e39-8788-24776c5033b4/preview,0
/dataset/173f128d-c36f-4c70-90cc-6c5aef4926ce/indices-of-deprivation2/datafile/70dd9880-2d70-4075-b54a-ac7c46446bde/preview,0
/dataset/173f128d-c36f-4c70-90cc-6c5aef4926ce/indices-of-deprivation2/datafile/faccd0f4-6bc4-4639-bc47-86399a73073f/preview,0
/dataset/174030d9-0447-4ff2-8ba8-f70a23066cc6/parishes-and-non-civil-parished-areas-december-2023-boundaries-ew-bgc,0
/dataset/174030d9-0447-4ff2-8ba8-f70a23066cc6/parishes-and-non-civil-parished-areas-december-2023-boundaries-ew-bgc/datafile/83933927-6e59-4f54-a4c5-fe1694d93822/preview,0
/dataset/174609e1-1e26-41c0-b370-afcc9cd9326d/land-registry-applications-completed-2020-2021,0
/dataset/174790ae-ed55-4df8-8b15-6b8f947daf36/permanent-secretaries-meetings-with-external-organisations-including-senior-media-executives,0
/dataset/174790ae-ed55-4df8-8b15-6b8f947daf36/permanent-secretaries-meetings-with-external-organisations-including-senior-media-executives/datafile/30501358-548d-456b-88f3-efde790d2125/preview,0
/dataset/174790ae-ed55-4df8-8b15-6b8f947daf36/permanent-secretaries-meetings-with-external-organisations-including-senior-media-executives/datafile/9362b231-8048-472e-b6c3-875d156507dd/preview,0
/dataset/175024b7-cbb5-4a05-86e1-fc14a94a265e/newcastle-libraries-catalogue-items6,0
/dataset/175e1342-697e-42cd-a25d-8d88218a130d/british-geological-survey-bgs-sampling-survey-2004-3-barra-fan-rockall-trough-12-jun-2004,0
/dataset/175f48d8-ee1e-4a84-bafb-8951370bf0e3/financial-transactions-data-jic-all,0
/dataset/176006d4-6aba-48dd-a3be-b784f842383a/employment-allocations-2023,0
/dataset/1763deb7-c77b-41fb-b302-fc90739a4ed8/worklessness_summary_statistics_-_unemployment,0
/dataset/1764bb4e-0101-497f-ad69-61ec675371e0/id_2007_health_domain,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/gp-practice-prescribing-data-presentation-level/datafile/4c62570a-e5ef-4aff-a6f7-fcbaa76d6725/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/gp-practice-prescribing-data-presentation-level/datafile/c51c4d82-a708-417c-906b-f012aef49a4b/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/08044f50-3a53-49f4-b5ce-010469a5d46c/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/197d2145-3b20-4857-9de7-d7d915adc335/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/30f709a5-a68b-4c87-b041-47f90e99b40a/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/37d6eb0a-c013-416a-827e-e154b28d979a/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/49827832-afc7-4627-9af3-d8d636e9dbfb/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/6952f404-9357-4b8a-bc70-3e029c0b3b26/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/78dbf924-87a8-4fd8-a076-c0f24fec6409/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/8e367170-b849-49fc-a686-dab0bd77e76f/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/97740ee8-c5d7-4508-9c54-6ab623920e01/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/99cd4e98-0c4e-4fe6-9d28-2ade3e9baa9a/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/9d0204ed-c8b5-4c45-aa20-38f5325c5eb7/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/af94ed80-b264-449f-97db-5190c45fbf93/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/bc5b74fc-812a-4d2e-af5e-6366a67ab506/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/c3e5ec39-0feb-4bb4-8d0c-76f5f004cc6f/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/c4bdcb6c-5218-4bf4-8ca7-5334fba43ca9/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/d9c593d9-708e-4fb5-bd22-e00e86456899/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/e1fbbf81-e661-4371-bfd6-c5dd5cf9bef5/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/f5f65bc1-6799-4e9c-a65a-bb417f5ee051/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/f750eeb1-a2b0-4661-ac06-12d378742204/preview,0
/dataset/176ae264-2484-4afe-a297-d51798eb8228/prescribing-by-gp-practice-presentation-level/datafile/fca7cec1-5840-4805-9cad-b4b033127a59/preview,0
/dataset/177228ba-4716-43d6-8456-5b8dbc9f75d7/privacy-impact-assessment-central-register,0
/dataset/17754131-76c8-4cba-a38d-43e4dfd0336c/2018-nexen-petroleum-uk-ltd-glengorm-geotechnical-site-investigation-site-survey-decc-refer-664,0
/dataset/177b85a7-e676-4fe9-bd53-b63c525ff67e/2014-scottish-natural-heritage-snh-biological-analyses-of-marine-scotland-science-mss-fraserbur,0
/dataset/1782d00d-697b-4e3c-80ce-eda0c84936fe/extent-and-tree-species-composition-from-a-scottish-deciduous-woodland-survey-1976-1979,0
/dataset/17a1e447-6400-4bf6-9d5e-05bf8720f11b/water-level-time-series-for-four-uk-estuaries-conwy-dyfi-milford-haven-and-kent-2020-2023,0
/dataset/17a415fb-3dee-43c5-87f9-7c3e5f2dab0b/hr-information,0
/dataset/17ab1a93-9aeb-4466-ac7a-a0a06a85b827/procurement-information-for-craven-district-council,0
/dataset/17b2065c-a115-438b-a8ce-9a9c319eae51/north-norfolk-district-council-coast-erosion-risk-2105/datafile/8682562b-4028-4b82-94f0-e5a119c21f10/preview,0
/dataset/17b8d4b1-b4de-42c1-a435-bfe544980c74/schools-surplus/datafile/02ee9547-d039-4b67-a3ed-c294e65fa368/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historic-monthly-meteorological-station-data/datafile/c6876eb0-8b51-4a8e-96f6-cf034d575d79/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historical-monthly-data-for-meteorological-stations/datafile/08487872-00cb-4e81-8430-73bb8e4b5de0/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historical-monthly-data-for-meteorological-stations/datafile/16d65b07-aade-4585-b812-3ec0d05434d6/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historical-monthly-data-for-meteorological-stations/datafile/242a78b1-5b94-42ae-bdc6-ad0fa3bd0810/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historical-monthly-data-for-meteorological-stations/datafile/363eacb4-4dff-4a3e-8ad6-3f6c87629073/preview,0
/dataset/17ba3bbe-0e98-4a8c-9937-bd1d50fdc3c5/historical-monthly-data-for-meteorological-stations/datafile/c4fccaba-60c2-4892-a08f-94833fc1ac9e/preview,0
/dataset/17c1d71a-f798-4886-bc7d-db7283cce4f7/uk-public-procurement-notices-february-2024,0
/dataset/17c41f46-8a5b-433e-9c00-06c20258c417/secondary-shopping-frontage-econ152,0
/dataset/17c4d95b-a253-497a-b802-ea86e576f88c/recycling-banks4,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/4c61d46e-1af5-4ff6-9266-5aa2cbb43eb1/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/62648541-c6a7-46b8-bc5d-4f39f3a6eeee/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/7f84047a-4e47-459e-bdde-ae6b43ba5f55/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/85a0c390-8a5b-443c-9fa3-ba88d6b6cd18/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/b6ce85f4-89b9-4582-8e46-282659881cd6/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/e1255ec3-1deb-44dc-8e14-b922868271f0/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/ee876fd9-b055-47e0-b323-2a7309948f09/preview,0
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-of-staff-roles-salaries/datafile/b574378b-a1bc-469b-845f-83a7ec2eb0e9/preview,0
/dataset/17da346e-2c48-4933-9e5c-ebb43ca76b3e/good-manufacturing-practice-gmp-good-distribution-practice-gdp-inspections/datafile/c9bf1eec-0b68-4dc7-999a-51463c774ceb/preview,0
/dataset/17da42df-c4b5-40ee-8c90-5d88e144eb9b/local-authority-district-to-lau1-to-nuts3-to-nuts2-to-nuts1-january-2018-lookup-in-united-kingd/datafile/4149d640-a13f-4206-bf5e-f2198658b70f/preview,0
/dataset/17e46cc4-9fce-42b4-9910-3f2ff2e49615/department-for-transport-ministerial-and-special-adviser-gifts,0
